,CID,smiles_repr,selfies_repr,h_acc,h_don,C,H,O,N,S,Cl,F,B,Br,Na,P,As,Cd,I,Ca,Pt,Hg,Co,Rh,Se,Ni,Fe,Si,Li,Be,Mn
818,3218,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,[C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][=C][C][=Branch1][C][=O][C][=C][Branch1][Branch1][C][Ring1][#Branch1][=O][O][O],2,4,17,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,3219,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,[C][C][O][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][=Branch2][N][C][C][C][N][Branch1][Branch1][C][C][Ring1][#Branch1][C],0,4,17,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,[C][C][=C][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][Branch1][Branch1][C][Ring1][#Branch2][=O][C][=C][Branch1][=Branch1][C][=C][Ring1][Branch2][O][O],3,5,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3221,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,[C][C][O][C][=C][Branch1][O][C][=N][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][N][C][C][O][C][C][Ring1][=Branch1],0,5,11,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,3222,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,[C][C][O][C][=Branch1][C][=O][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][O],2,6,20,28,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,3223,C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)CSC4=NC(=C(O4)C5=CC=CC=C5)C6=CC=CC=C6,[C][C][Branch2][Ring2][S][O][C][Branch1][P][O][C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][=Branch1][C][=O][N][O][C][S][C][=N][C][=Branch1][#C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],4,9,41,43,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,[C][C][C][Branch1][#Branch2][C][O][S][=Branch1][C][=O][O][Ring1][Branch2][C][Branch2][Ring1][#Branch1][C][=Branch2][Ring1][C][=C][Branch1][=C][C][Ring1][O][Branch1][Branch2][C][Ring1][Branch1][Branch1][C][Cl][Cl][Cl][Cl][Cl][Cl],0,4,9,6,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,3225,C1CC2C(C(C1O2)C(=O)O)C(=O)O,[C][C][C][C][Branch1][#C][C][Branch1][#Branch1][C][Ring1][=Branch1][O][Ring1][Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],2,5,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,3226,C(C(OC(F)F)(F)F)(F)Cl,[C][Branch1][=C][C][Branch1][#Branch1][O][C][Branch1][C][F][F][Branch1][C][F][F][Branch1][C][F][Cl],0,6,3,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,3227,CC(C)C1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][Branch2][=Branch1][=Branch2][C][=Branch1][C][=O][N][Branch2][Branch1][S][C][Branch2][Branch1][#Branch1][C][=Branch1][C][=O][O][C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][Branch2][Ring1][S][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][O][C][Branch1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Branch2][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C],0,9,33,57,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,3228,CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][=N][C][=Branch1][C][=O][N][Branch1][Branch1][C][=C][Ring1][#Branch1][C][C][Branch1][=N][C][Branch1][=Branch2][C][Branch1][Ring2][O][Ring1][Branch1][C][O][O][O],4,6,31,55,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,[C][C][N][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring1][C][=C][Branch1][#Branch1][N][=C][Ring1][=Branch1][Ring1][O][N][C][C][N][C][C][Ring1][=Branch1][F][C][=Branch1][C][=O][O],2,8,15,17,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,3230,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,[C][C][Branch2][Branch1][#C][C][C][C][C][Branch2][Branch1][#Branch1][C][Branch1][=N][C][Ring1][=Branch1][Branch1][#Branch1][C][C][C][Ring1][#Branch2][O][C][C][=Branch1][C][=O][C][=C][C][Ring1][=N][Branch2][Ring1][O][C][C][C][Branch2][Ring1][Ring2][C][Ring1][=Branch1][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][C],2,4,30,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,3231,COC(=O)CCC=C=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O,[C][O][C][=Branch1][C][=O][C][C][C][=C][=C][C][C][C][Branch1][#Branch2][C][Branch1][=Branch1][C][C][Ring1][Branch1][=O][O][C][=C][C][Branch1][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O],2,6,23,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,3232,CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4=O)(C)C(=O)O,[C][C][C][C][C][C][Branch2][Ring1][#Branch2][C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch2][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=C][C][Ring1][=Branch2][=O][Branch1][C][C][C][=Branch1][C][=O][O],1,3,20,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,3233,CC1(C2CCC34CC(=C)C(CC3C2(CC(=O)C1O)C)CC4=O)C,[C][C][Branch2][Ring2][=Branch1][C][C][C][C][C][C][=Branch1][C][=C][C][Branch2][Ring1][Ring2][C][C][Ring1][#Branch1][C][Ring1][O][Branch1][#Branch2][C][C][=Branch1][C][=O][C][Ring1][S][O][C][C][C][Ring1][S][=O][C],1,3,20,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,3234,C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)CC(C(CCN)O)N)N,[C][C][N][=C][Branch2][=Branch1][=C][N][C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C][C][Branch2][Ring2][=C][C][=Branch1][C][=O][N][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][=Branch1][Branch2][=C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch2][C][O][C][O][N][C][=Branch1][C][=O][C][C][Branch1][Branch2][C][Branch1][Ring2][C][C][N][O][N][N],15,13,25,43,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,3235,CC(=CC1=CC=CC=C1)C=C2C(=O)N(C(=S)S2)CC(=O)O,[C][C][=Branch1][#Branch2][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][N][Branch1][Branch2][C][=Branch1][C][=S][S][Ring1][#Branch1][C][C][=Branch1][C][=O][O],1,5,15,13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,3236,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,[C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch1][C][C][C][N][C][C][C][C][C][Ring1][=Branch1],0,2,17,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,3237,CC(C)CC(C(C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)O)O)N,[C][C][Branch1][C][C][C][C][Branch2][Branch1][Ring1][C][Branch2][Ring2][=C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][O][N],7,9,21,38,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,3238,CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O,[C][C][Branch1][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][=C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][O],4,5,16,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,3239,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,[C][C][Branch1][C][C][C][Branch1][C][C][C][Branch2][Branch1][Ring2][C][Branch2][Ring2][#C][C][Branch1][C][C][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][S][C][C][C][C][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][C][Ring1][Branch2][Branch1][=N][C][C][Branch1][Branch2][C][Branch1][Ring2][C][Ring1][=Branch1][O][O][C][C][O][O],4,6,28,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,3240,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][=Branch2][C][C][C][C][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][Branch1][#Branch2][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][O][C][C],1,1,27,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,3241,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#C][C][=Branch1][Branch1][=N][Ring2][Ring1][C][N],1,1,16,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,3242,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,[C][C][=C][C][=Branch2][Ring1][=Branch1][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=N][Ring1][Branch1][C][O][C][O][C],0,5,11,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,3243,CC12CCC3C(C1CCC2O)CCC4C3(CC5C(C4)S5)C,[C][C][C][C][C][C][Branch1][#Branch2][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][O][C][C][C][C][Ring1][O][Branch1][N][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][S][Ring1][Ring2][C],1,2,19,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,3244,CCC(C)C(C(=O)NC(C(=O)C)C(=O)NC(CC(C)C)C1(C(NC(C(O1)C)C=O)(C)CO)O)NC(=O)C(C(C)CC)N(C)C(=O)C,[C][C][C][Branch1][C][C][C][Branch2][Branch1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Branch2][Ring1][=Branch1][C][Branch1][=C][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][C][=O][Branch1][C][C][C][O][O][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][Branch1][C][C][C][C][N][Branch1][C][C][C][=Branch1][C][=O][C],6,10,32,57,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,3245,CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,[C][C][O][C][Branch2][Ring1][=N][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0,4,24,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,3246,CC12CCN(CC(C1)CC3=C2C=C(C=C3)O)C,[C][C][C][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch1][C][C][=C][Ring1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C],1,2,15,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,3247,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O,[C][C][C][C][C][C][=Branch1][S][=C][C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][Ring1][#C][C][C][C][Ring2][Ring1][C][=O],1,2,18,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,3248,COC(=O)C=CC1=C(C=CC(=C1)O)O,[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][O],2,4,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,3249,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,[C][C][Branch1][C][C][C][Branch1][C][C][C][=C][C][Branch1][C][C][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][Branch1][C][C][C][C][Ring1][=Branch1][=C][C][=C][C][C][Branch1][#Branch1][C][C][C][Ring1][=Branch1][=C][O][C],1,1,28,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,3250,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,[C][C][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C][C][N][Branch2][Ring1][Branch2][C][C][C][=C][N][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][N][=C][Ring1][S][C],3,3,19,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,3251,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,[C][C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][Ring1][#Branch2][Branch1][Ring2][O][Ring1][=C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][N][Branch2][Ring1][Branch2][C][C][C][=C][N][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][N][=C][Ring1][S][C],3,6,33,35,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,3252,C1=CC=C2C(=C1)C=CC(=NN=C3C4=C(C=C(C=C4)N(O)O)C(=CC3=O)S(=O)(=O)[O-])C2=O.[Na+],[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring2][Branch1][=N][N][=C][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][O][O][C][=Branch1][=Branch1][=C][C][Ring1][=N][=O][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][Ring2][Ring1][O][=O].[Na+1],2,10,20,12,7,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,3253,C1=CC=C2C(=C1)C=CC(=NN=C3C4=C(C=C(C=C4)N(O)O)C(=CC3=O)S(=O)(=O)O)C2=O,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring2][Branch1][=N][N][=C][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][O][O][C][=Branch1][=Branch1][=C][C][Ring1][=N][=O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][Ring2][Ring1][O][=O],3,10,20,13,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,3254,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)COCC7C(C(CC(O7)CO)O)O,[C][C][C][Branch2][=Branch1][Ring1][C][Branch2][Branch1][=C][C][C][Branch1][Ring2][O][Ring1][=Branch1][O][C][C][C][C][Branch2][Ring2][=N][C][C][C][C][Branch2][Ring2][Branch1][C][Branch2][Ring1][#Branch1][C][C][C][Ring1][Branch1][Branch1][#C][C][Ring1][=Branch2][C][C][C][Ring1][=N][Branch1][Ring2][C][Ring1][P][O][O][C][=C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][=O][O][C][O][C][C][C][Branch1][=C][C][Branch1][#Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][O][O],6,13,37,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,3255,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,[C][C][C][C][Branch2][#Branch1][S][C][Branch2][#Branch1][O][C][Branch2][#Branch1][=Branch1][C][=Branch1][C][=O][C][Branch2][=Branch1][=N][C][C][Branch2][=Branch1][Ring2][C][Branch2][Ring2][#Branch2][C][Branch2][Ring2][Branch1][C][Branch1][N][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][S][C][O][C][C][C][Branch1][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][Branch1][C][C][O][C][C][O][C][C][Branch1][P][C][Branch1][=Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][C][N][Branch1][C][C][C][O][Branch1][C][C][O][C][C][O][Branch1][C][C][O],5,14,37,67,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,3256,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,[C][C][C][C][Branch2][Branch2][=N][C][Branch2][Branch2][Branch2][C][Branch2][Branch2][Ring1][C][=Branch1][C][=O][C][Branch2][#Branch1][#Branch2][C][C][Branch2][=Branch1][P][C][Branch2][Ring2][#Branch2][C][Branch2][Ring2][Branch1][C][Branch1][N][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][S][C][O][C][C][C][Branch1][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][Branch1][C][C][O][C][C][O][C][C][Branch1][P][C][Branch1][=Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][C][N][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][O][C][C][O][Branch1][C][C][O],4,17,43,75,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,3257,CCC1C(CC(C(=O)C(CC(C(CC(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)(C)O,[C][C][C][C][Branch2][#Branch1][Branch2][C][C][Branch2][#Branch1][C][C][=Branch1][C][=O][C][Branch2][=Branch1][=Branch2][C][C][Branch2][Branch1][S][C][Branch2][Ring2][=Branch1][C][C][Branch1][N][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][S][C][O][C][C][C][Branch1][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][Branch1][C][C][O][C][O][C][C][Branch1][P][C][Branch1][=Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][C][N][Branch1][C][C][C][O][Branch1][C][C][O][C][C][Branch1][C][C][O],4,13,36,65,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,3258,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,[C][C][C][C][Branch2][Branch2][=Branch1][C][Branch2][#Branch1][P][C][Branch2][#Branch1][N][C][=Branch1][C][=O][C][Branch2][#Branch1][Ring1][C][C][Branch2][=Branch1][#Branch2][C][Branch2][Ring2][#Branch2][C][Branch2][Ring2][Branch1][C][Branch1][N][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][S][C][O][C][C][C][Branch1][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][Branch1][C][C][O][C][C][O][C][C][Branch1][P][C][Branch1][=Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][C][N][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][O][C][C][O][Branch1][C][C][O],4,15,40,71,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,3259,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][#Branch1][C][=C][C][=Branch2][Ring2][C][=C][Branch2][Ring1][=N][C][=Branch2][Ring1][Branch2][=C][Ring1][=Branch1][O][C][=C][Branch1][#C][C][=Branch1][O][=C][Branch1][#Branch1][C][=C][Ring1][=C][Ring1][=Branch1][I][O][I][I][O][I],2,5,20,8,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
860,3260,C1=CN2C=NC3=C(C2=N1)N=CN3C4C(C(C(O4)CO)O)O,[C][=C][N][C][=N][C][=C][Branch1][#Branch1][C][Ring1][=Branch1][=N][Ring1][=Branch2][N][=C][N][Ring1][#Branch1][C][C][Branch1][=N][C][Branch1][=Branch2][C][Branch1][Ring2][O][Ring1][Branch1][C][O][O][O],3,7,12,13,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,3261,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,[C][C][=N][N][=C][N][Ring1][Branch1][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][=Branch1][Ring2][=N][Ring1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],0,3,16,11,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,3262,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5,[C][C][C][C][C][C][Branch1][#Branch2][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][O][C][C][C][=C][Ring1][O][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1,3,25,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,3263,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,[C][C][C][C][C][C][Branch2][Ring1][#Branch1][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][=C][Ring2][Ring1][Ring2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O],1,3,26,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,3264,CC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)OC(=O)C)C,[C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][O][C][C][C][C][Ring1][=Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C],0,4,22,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,3265,CCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)OC(=O)CC)C,[C][C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][N][C][C][C][C][Ring1][=Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][C],0,4,24,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
